asset,beta_bri,year,br,compounded_xret,compounded_xret_beta,rank_beta,rank_br,compounded_xret_2014,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,lag_me
32,0.083873037,2018,1.89e-05,1.168592659,0.314456787,0.965686275,0.031862745,-0.31113128,1.092323681,0.730676199,-0.512615317,0.271603434,2232463.7900000005
55,0.063496161,2018,6.19e-05,-0.149733938,-0.074416991,0.924019608,0.848039216,-0.334215835,1.072313433,1.285039524,0.070134959,0.034794098,3924520.5083333296
151,-0.006665953,2018,0.000119437,-0.275758433,-0.00778693,-0.245098039,0.982843137,-0.164410317,1.206562553,0.757776904,-0.535342593,0.740658945,3329578.3883333337
153,-0.069614404,2018,1.32e-05,0.236939445,-0.033576339,-0.93872549,-0.210784314,-0.359005118,1.116639402,1.23979122,0.266948121,0.087702309,2098826.814166667
159,0.01637884,2018,1.15e-05,-0.383109778,1.046892888,0.389705882,-0.416666667,-0.211419751,1.140929485,2.486061126,1.056116478,-0.218246498,2038025.8591666666
498,-0.008287271,2018,2.53e-05,-0.085778958,0.264962364,-0.272058824,0.299019608,-0.242121528,1.014419139,0.540686065,0.183533449,-0.355981557,2307431.750000001
506,0.151622028,2018,3.84e-05,-0.397343129,0.199292735,0.99754902,0.602941176,-0.639616945,0.845073264,0.943028666,-0.771298158,-0.1371875,3539268.2177777803
524,0.029792271,2018,4.79e-05,-0.275371756,-0.044601977,0.634803922,0.730392157,-0.385972756,1.057193666,0.913448383,0.268798019,-0.097318125,2391394.7258333336
533,0.009551806,2018,2.23e-05,-0.063288915,-0.233604402,0.225490196,0.161764706,-0.763823857,1.021828986,2.149318995,0.23478703,-0.439974334,2845769.471000001
548,0.01854,2018,1.23e-05,-0.176778903,0.005173325,0.421568627,-0.279411765,-0.34488058,0.893326753,1.216551801,0.32254376,-0.412380858,2555077.3524999972
551,0.028695169,2018,8.1e-05,0.437802743,0.145159803,0.615196078,0.931372549,-0.295300904,1.09600237,1.485734231,0.388870579,-0.208462402,2514505.343333337
561,-0.038769472,2018,3.86e-05,0.014990246,0.148313717,-0.764705882,0.610294118,-0.353266048,1.01569106,0.382189291,-1.450855523,0.841334375,3880746.8450000025
570,0.000259244,2018,4.2e-05,-0.140699131,0.199951782,-0.044117647,0.651960784,-0.335630464,1.175489521,1.548893032,0.675044207,-0.408611996,1827187.6316666668
582,0.058133605,2018,5.47e-05,0.195823087,0.187622372,0.906862745,0.789215686,-0.260663662,0.956992526,1.192831898,0.647164097,-0.468611312,2190714.178333332
586,-0.028073995,2018,1.32e-05,-0.23755945,0.120561163,-0.651960784,-0.210784314,-0.364808206,0.985290908,0.868445432,-1.072874294,-0.332133451,2233103.600000002
599,0.04098631,2018,1.26e-05,-0.069579138,-0.097207364,0.772058824,-0.257352941,-0.420340219,1.156198272,1.216718627,0.266382649,0.049685233,3224394.6633333326
619,0.019394603,2018,4.26e-05,-0.133630667,-0.140369338,0.43872549,0.664215686,-0.385124919,0.751365136,1.055827807,0.504701488,-0.079009512,2343600.0000000005
628,-0.020003491,2018,1.22e-05,-0.197731569,0.232502197,-0.531862745,-0.301470588,0.163240949,0.959651959,1.273591766,0.383366032,0.070976879,1662059.5075000005
668,0.047980929,2018,1.4e-05,0.158201796,0.460466863,0.833333333,-0.154411765,-0.347421978,1.063786195,1.154376709,-0.112379205,0.017331483,1658556.764166666
680,0.015116101,2018,9.18e-05,-0.180021536,0.185696597,0.352941176,0.963235294,-0.367516762,1.236941717,1.197240688,0.613662842,-0.560896119,4067403.147500006
701,-0.02806391,2018,7.34e-06,-0.249550077,-0.128712759,-0.649509804,-0.960784314,-0.401984606,1.111171426,1.209154204,-0.115742468,0.04900356,2813108.537500001
713,-0.006590714,2018,9.49e-06,-0.026957692,1.159787502,-0.242647059,-0.75245098,-0.343771314,0.608928586,2.025761792,0.137921694,-0.196424786,1760922.8627272733
721,-0.004699183,2018,1.31e-05,0.042166004,0.064020011,-0.174019608,-0.218137255,-0.308182932,1.215042726,2.37965302,1.231001618,-0.144994061,1976151.25
756,0.042240172,2018,1.1e-05,0.442194344,-0.108633229,0.779411765,-0.504901961,-0.488973688,1.236681142,1.2346615,0.696112638,0.005655022,3139493.5175000015
798,0.007737873,2018,3.75e-05,-0.055774291,-0.070381114,0.171568627,0.578431373,-0.389106111,0.966761865,1.366282556,0.265393971,-0.210758769,2152326.9308333322
815,-0.009535773,2018,1.72e-05,-0.283091076,0.117638515,-0.308823529,-0.029411765,-0.560113182,1.317232958,0.293149884,-1.208069763,1.022330832,3047879.9999999995
833,0.020626575,2018,9.1e-06,-0.155362956,0.004509986,0.470588235,-0.803921569,-0.337573874,1.01248276,1.476608942,1.043426852,-0.157797453,2084516.612500001
837,0.042052509,2018,2.91e-05,-0.191112582,-0.112621736,0.776960784,0.419117647,-0.367785227,0.961901013,1.171751303,0.079815306,0.158682498,2870357.1716666664
856,0.025967449,2018,2.21e-05,-0.372724258,-0.027426973,0.573529412,0.149509804,-0.308084591,1.177355678,0.857202318,-0.598778341,0.338744337,3424862.5000000014
863,-0.042780193,2018,3.07e-05,-0.20627289,0.227869621,-0.818627451,0.448529412,-0.239535611,0.599283144,0.677604025,0.694426551,0.249276159,4020365.564166665
881,0.015159521,2018,1.66e-05,-0.100575229,-0.207396896,0.355392157,-0.046568627,-0.492006667,1.064426861,1.052421973,0.157886541,-0.35826932,2924463.1041666693
923,-0.007367207,2018,1.17e-05,-0.274928616,0.190377048,-0.257352941,-0.375,-0.412820459,1.252434933,0.858861827,0.513033034,-0.086005978,3278385.0
925,0.017102062,2018,1.82e-05,0.01135027,0.128151261,0.409313725,0.0,-0.479296297,1.138342564,0.750966731,-0.374636424,0.623065911,3061681.1041666674
928,-0.026845241,2018,2.24e-05,-0.312373326,0.152011808,-0.625,0.176470588,-0.32686811,1.338301763,1.580580246,0.421689114,0.366257768,3787010.653333331
949,0.010030145,2018,1.54e-05,0.174648983,-0.025040886,0.232843137,-0.080882353,-0.410760743,0.887496067,1.047525427,0.369965948,-0.164045921,3964697.403333332
957,-0.034049924,2018,1.37e-05,-0.145208181,0.113825377,-0.713235294,-0.171568627,-0.599005238,1.211239397,1.713577032,0.295479772,-0.601486029,3480077.4633333334
978,0.00808585,2018,2.27e-05,-0.209522131,-0.051344328,0.191176471,0.18627451,-0.372500023,0.926526174,1.090964516,0.466349397,0.012425003,2346855.485833334
2006,-0.008755698,2018,4.82e-05,-0.202360084,0.067613305,-0.291666667,0.737745098,-0.237742274,1.019243643,1.164737575,0.184961426,-0.626403994,2717684.5000000005
2015,0.022416944,2018,4.27e-05,-0.087944599,0.067804078,0.509803922,0.666666667,-0.442940724,0.817115774,0.873016261,0.171279186,-0.184293092,2194187.360833333
2037,-0.044050714,2018,2.08e-05,-0.149398947,-0.072059932,-0.830882353,0.090686275,-0.282348597,1.094390221,1.140213505,0.765718387,-0.389764501,2913249.2549999994
2057,-0.019168592,2018,1.02e-05,-0.489283584,1.892337693,-0.514705882,-0.656862745,-0.326309033,1.489317509,1.850682969,1.246457954,0.240458635,2111736.5191666684
2060,0.041094567,2018,1.46e-05,-0.097642013,0.094284934,0.774509804,-0.120098039,-0.292231458,0.933264427,0.84186262,0.41841086,-0.155656227,3733305.296666665
2109,-0.00635801,2018,1.38e-05,-0.250646957,-0.001971253,-0.230392157,-0.166666667,-0.245353623,1.102513658,1.695171705,1.267939768,-0.661394397,1993265.8183333331
2111,-0.013440819,2018,9.61e-06,0.172708998,0.193540697,-0.414215686,-0.735294118,-0.327916017,1.00827388,0.902947056,-0.017937357,0.461856579,3383965.8916666675
2112,0.03770642,2018,5.18e-05,0.10249541,0.081433177,0.740196078,0.762254902,-0.623742416,0.967227059,2.28555147,0.520785523,-1.026570829,1462094.50090909
2116,0.034774306,2018,3.47e-05,-0.328722174,0.442812339,0.710784314,0.512254902,-0.366912966,1.012666936,1.092737868,1.118056467,-0.241476495,3314923.704166667
2135,0.030159202,2018,8.54e-05,0.311097562,0.079468567,0.639705882,0.946078431,-0.320444097,0.854957295,0.361926358,-0.196224364,0.04911163,4061576.6941666678
2140,0.011309531,2018,0.000120799,-0.248616298,0.371685156,0.267156863,0.987745098,-0.487878193,1.036873812,0.841572368,-0.76239281,0.486096325,3387516.4100000025
2149,0.026244168,2018,2.34e-05,-0.292795001,0.340292517,0.580882353,0.203431373,-0.450164968,1.31463104,1.502262886,0.767094378,0.303253689,3202294.995833335
2163,0.087233385,2018,2.34e-05,0.720074619,-0.049904183,0.970588235,0.203431373,-0.350795009,0.994133126,0.65184431,-0.634700467,0.157816282,4025924.736666667
2164,-0.004297122,2018,6.48e-05,-0.28686289,-0.271135209,-0.166666667,0.867647059,-0.68786517,1.0712772,2.30480875,1.440006881,-1.028466167,2210903.2641666667
2165,0.008062184,2018,2.41e-05,-0.10429498,0.191628529,0.18627451,0.25245098,-0.434117436,0.871066363,1.418957354,1.007232504,-0.701239697,2303286.206666668
2196,-0.009448498,2018,1e-05,-0.22213086,-0.139202403,-0.306372549,-0.678921569,-0.463135835,0.934986471,0.970584303,-0.246577054,0.32146822,2183611.8383333334
2201,-0.052807488,2018,1.16e-05,0.953332195,-0.006176712,-0.882352941,-0.397058824,-0.433038216,1.094938542,1.454424009,0.722068944,-0.089084308,2162599.0449999995
2205,-0.019418027,2018,1.22e-05,-0.254804065,0.612928351,-0.522058824,-0.301470588,-0.347236725,0.879166415,0.855732348,0.051480361,0.3004813,1584023.1433333333
2209,0.008930358,2018,1.17e-05,-0.162242391,-0.033338393,0.208333333,-0.375,-0.332719227,0.951751283,1.331657343,-0.433911644,0.043097789,1379393.0008333337
2213,0.036986959,2018,1.3e-05,1.341058883,-0.469719985,0.727941176,-0.223039216,-0.458483009,1.127998657,1.750550347,0.011491604,0.280222715,2263482.736666665
2225,0.047221061,2018,9.89e-06,-0.077060229,-0.069372994,0.828431373,-0.696078431,-0.154718636,0.891304891,0.554690189,-0.191194412,0.177546712,3118848.213333333
2246,0.016789848,2018,2.01e-05,-0.057104515,-0.085544906,0.401960784,0.06127451,-0.473298698,1.181683954,0.979489934,-0.489037431,0.785617291,3686291.77333333
2248,-0.0366216,2018,1.07e-05,-0.234390472,0.016784667,-0.75,-0.571078431,-0.14508804,0.769138849,0.70586108,0.389059537,-0.079726449,2682807.6922222204
2274,0.044987889,2018,1.21e-05,-0.271705329,0.659432079,0.803921569,-0.318627451,-0.296825824,1.057424614,1.187548572,0.873179094,-0.707180109,3300980.0649999995
2278,-0.048858802,2018,1.34e-05,-0.283692433,0.052223767,-0.855392157,-0.193627451,-0.546376545,0.769133215,1.283790672,0.374045301,-0.391541794,3137347.766666669
2314,-0.003738048,2018,9.3e-06,0.234794799,-0.267042819,-0.134803922,-0.779411765,-0.544478315,1.075386548,1.347658968,0.24921664,-0.182196933,3847830.8941666633
2315,-0.026449296,2018,1.2e-05,0.13159032,0.175478671,-0.610294118,-0.325980392,-0.44817532,1.128225726,0.440639272,-1.085004881,-0.011985414,1998344.0758333334
2316,-0.005303016,2018,1.04e-05,-0.25747716,-0.166777083,-0.198529412,-0.620098039,-0.401148964,0.97941564,0.602322574,-1.233489358,0.236080514,2652593.5675
2325,0.049885594,2018,7.33e-05,-0.027612917,-0.164964227,0.848039216,0.909313725,-0.396075069,1.147294834,1.026026894,0.102686616,0.168835105,3489899.7108333334
2331,0.003935389,2018,3.78e-05,0.091088761,0.364883564,0.056372549,0.590686275,-0.139911106,0.94130227,0.574575102,-0.927205513,0.599711434,2545871.8416666663
2334,-0.023853441,2018,1.02e-05,-0.245574066,-0.055050189,-0.580882353,-0.656862745,-0.494164339,1.163387226,1.647918875,0.765199029,-0.51372745,3541841.124166664
2337,-0.002977567,2018,2.63e-05,-0.212632745,0.195967038,-0.115196078,0.348039216,-0.309960566,0.868420405,1.822136725,0.329943061,-0.872683381,2341068.2008333323
2342,-0.00135565,2018,6.63e-05,-0.194548046,-0.07150723,-0.085784314,0.875,-0.456107651,1.047136761,1.23813941,0.041741024,0.056706017,3815317.2566666664
2361,-0.000717051,2018,2.45e-05,0.06435699,-0.005603726,-0.058823529,0.267156863,-0.356736788,0.896011933,0.991416014,-0.25052332,-0.072794821,2577263.784166667
2367,-0.008637617,2018,2.12e-05,0.229459172,0.450566251,-0.281862745,0.098039216,-0.273605506,1.129623953,1.212122199,-0.435984545,0.081505982,3448154.2599999984
2392,0.026788778,2018,2.34e-05,0.12587199,0.022205957,0.590686275,0.203431373,-0.372344836,1.022390539,0.925435838,0.151224169,0.01729307,2830905.9899999998
2394,-0.005645112,2018,1.95e-05,-0.049459897,-0.000404997,-0.213235294,0.046568627,-0.116702103,0.601719949,0.396918597,0.105556034,0.048624881,3453878.999999998
2398,-0.027034369,2018,2.76e-05,0.634814912,0.267413589,-0.629901961,0.37745098,-0.405117362,1.170592588,1.124916519,0.531981414,-0.065593483,2830862.2320000017
2401,-0.062952811,2018,1.3e-05,0.354596438,0.148722602,-0.926470588,-0.223039216,-0.259248291,0.980503511,0.111560922,-1.147819558,-0.08807982,3169007.8233333337
2409,0.129748386,2018,1.08e-05,2.442106559,-0.239917212,0.987745098,-0.544117647,-0.522383332,1.130700707,0.229560775,-1.775458138,1.079659727,3561256.345833335
2443,-0.021338705,2018,3.81e-05,-0.040794376,0.062872962,-0.551470588,0.598039216,-0.410810242,0.951220277,0.867317558,-0.251619245,0.283780834,3628536.481666664
2455,-0.003639672,2018,1.46e-05,-0.22941396,0.046715421,-0.129901961,-0.120098039,-0.477073653,1.016010588,0.924034142,-0.087229602,0.118567221,2119951.313333335
2457,0.062620977,2018,2.19e-05,-0.078448907,0.056594822,0.919117647,0.137254902,-0.31877756,1.140519293,0.91577599,0.329023517,0.046371049,2740479.8491666666
2467,-0.039468827,2018,5.42e-05,0.136242856,0.912936298,-0.774509804,0.784313725,-0.348791464,1.052719263,0.642743774,-1.92496597,0.496875812,3734372.0308333333
2469,0.015393197,2018,1.34e-05,0.039847913,0.033195925,0.357843137,-0.193627451,-0.421529474,1.096768076,1.694034002,0.569517396,-0.007412194,2160710.7850000025
2483,0.010304386,2018,6e-05,0.072577809,-0.019637401,0.242647059,0.840686275,-0.332289087,0.849352871,1.374953528,0.593045972,-0.696681731,2638993.5516666654
2486,-0.10222849,2018,4.24e-05,0.067330585,-0.057164937,-0.987745098,0.661764706,-0.306025685,0.689604747,1.612014099,0.49210312,-0.596597491,3195367.499999998
2514,0.023152182,2018,2.23e-05,-0.353389264,0.034328975,0.524509804,0.161764706,-0.313097507,0.49651487,0.660213808,0.165168486,-0.398749758,2266513.6116666677
2520,0.131151641,2018,4.5e-05,-0.094803923,0.00114475,0.992647059,0.705882353,-0.298374621,0.916440077,0.194073643,-1.427707966,0.650173878,3538760.7428571396
2529,0.010158777,2018,1.12e-05,-0.2563931,-0.278406471,0.237745098,-0.468137255,-0.565903584,1.355991004,1.831417304,0.26190416,0.083977815,2349666.6666666674
2533,-0.00088782,2018,1.02e-05,0.059544845,0.07229672,-0.066176471,-0.656862745,-0.34454931,1.038847251,1.689354133,0.905369305,-0.476379432,2667261.794166666
2539,-0.026698329,2018,7.77e-06,0.494705586,0.10636211,-0.620098039,-0.926470588,-0.351105734,1.01556631,1.098147218,0.653308376,0.134019446,2578158.0949999983
2545,-0.094829078,2018,6.34e-05,0.210696081,0.054596549,-0.985294118,0.862745098,-0.327241094,1.008988238,0.047911492,-0.69867913,0.724744382,3955117.8355555576
2551,0.013993526,2018,6.93e-06,0.684385254,-0.179807037,0.316176471,-0.975490196,-0.501634291,1.165346069,1.075643745,0.094963274,0.024980433,2622926.524166667
2553,0.009127709,2018,1.54e-05,0.054068681,-0.048954354,0.213235294,-0.080882353,-0.44096823,1.047004791,1.723977914,0.554015742,-0.033314908,1534743.0608333342
2554,-0.026781676,2018,3.58e-05,-0.324673501,0.138964358,-0.62254902,0.536764706,-0.432988558,1.24316543,1.686429653,-0.034552618,0.128155021,2555902.5683333324
2556,0.057666805,2018,2.23e-05,0.495560028,0.114026634,0.904411765,0.161764706,-0.331630829,1.075118006,1.16258576,0.155942975,0.320510442,3906898.649166669
2559,0.006208028,2018,1.22e-05,0.083207151,0.175669141,0.112745098,-0.301470588,-0.272672686,0.994055893,1.095498099,0.396372635,-0.289909054,2342657.8649999998
2565,0.006086808,2018,2.12e-05,-0.347162386,1.363141816,0.110294118,0.098039216,-0.408208092,1.104405033,1.541081157,0.534414199,-0.74969309,3402965.8516666647
2571,-0.079077401,2018,1.06e-05,-0.018573241,-0.147063066,-0.958333333,-0.588235294,-0.304384578,1.173453556,1.634679887,0.018072226,-0.134011793,1448290.2722222216
2576,-0.062772721,2018,1.45e-05,-0.093866516,0.310604983,-0.924019608,-0.12254902,-0.599506966,1.215954294,1.583859662,-0.06011529,0.669665975,1486736.5666666664
2578,-0.052969232,2018,4.14e-05,-0.047806294,-0.076414666,-0.884803922,0.642156863,-0.289049185,0.507862895,0.579014065,-0.060027408,-0.134762354,2140564.3208333314
2580,-0.077995824,2018,2.56e-05,-0.042024477,-0.105198688,-0.955882353,0.308823529,-0.402676187,1.248862231,1.331759866,0.018179084,0.252806631,1717921.5555555555
2593,0.004143743,2018,4.19e-05,-0.102934034,0.14193648,0.058823529,0.649509804,-0.303205824,1.031272133,1.310688752,0.263664126,0.344134359,1632736.2516666676
2598,-0.017360878,2018,2.62e-05,-0.108570266,-0.042706362,-0.465686275,0.343137255,-0.309682202,0.924061224,0.751511571,0.151516799,0.008663605,2068260.9800000002
2606,-0.091030499,2018,3.57e-05,0.327857804,0.168003359,-0.982843137,0.529411765,-0.471748815,1.008362939,1.571088778,0.112051501,-0.482309772,2413669.77
2613,0.008297985,2018,6.52e-05,0.495907276,-0.077605009,0.198529412,0.870098039,-0.266313713,1.084366612,1.26236789,0.477351523,-0.323113561,1740048.3350000016
2615,-0.020281834,2018,1.18e-05,-0.148656255,-0.091287722,-0.541666667,-0.352941176,-0.466334275,1.022666106,1.478806431,0.379562136,-0.055196003,1455340.166666666
2620,-0.055082492,2018,1.11e-05,-0.124579209,-0.134010163,-0.892156863,-0.490196078,-0.389978752,1.118166777,1.109375813,0.253869898,0.021684243,2266285.2058333326
2639,-0.036460778,2018,1.26e-05,-0.170653323,0.254442584,-0.74754902,-0.257352941,-0.352935685,0.876532108,2.093592505,1.348513163,-0.83055416,3058424.7875000015
2641,-0.009253881,2018,2.22e-05,0.660204154,0.168836456,-0.299019608,0.159313725,-0.27154111,0.775147469,0.7325627,0.078974027,-0.246529582,3249094.2100000014
2649,-0.028991531,2018,3.16e-05,0.038238754,-0.02820863,-0.661764706,0.473039216,-0.41378025,1.086251673,0.484545808,-1.278381322,0.445040451,3803495.0608333317
2651,-0.000486607,2018,1.14e-05,-0.010995487,-0.056265849,-0.053921569,-0.431372549,-0.41926267,1.037924673,1.076083852,-0.445247385,0.001066475,2219992.7325000013
2660,0.030256984,2018,1.03e-05,0.204388324,-0.094286923,0.642156863,-0.634803922,-0.39270236,1.172737444,1.660385069,-0.179455494,-0.232574943,1509793.8500000006
2667,-0.013271689,2018,1.18e-05,-0.202202916,0.294855151,-0.404411765,-0.352941176,-0.345392981,1.042452572,0.558909527,-0.649922929,0.187911654,1179701.2283333328
2669,0.016218018,2018,3.01e-05,0.198170356,-0.429122522,0.384803922,0.43627451,-0.55212053,1.151796702,1.448411762,0.354683449,-0.281159377,3927034.0225000004
2682,0.017265817,2018,2.07e-05,-0.224087605,-0.040974819,0.411764706,0.085784314,-0.427959566,1.157590665,1.511755484,0.725059214,-0.333903944,2227927.3158333325
2715,0.021703371,2018,2.4e-05,0.530363171,0.117336222,0.492647059,0.237745098,-0.437853119,0.971666889,0.956201354,0.233889065,0.02551217,1380770.4191666676
2722,-0.021697282,2018,1.16e-05,-0.195754574,-0.139150457,-0.558823529,-0.397058824,-0.487218818,0.96180436,1.148351531,0.425354542,-0.156593107,1881395.160833332
2731,0.004301306,2018,1.53e-05,-0.254122096,0.179703385,0.06372549,-0.085784314,-0.065232451,0.546186316,0.760303673,0.587211548,-0.174999145,2033198.5316666656
2738,0.075243556,2018,2.48e-05,-0.158136114,-0.200621169,0.955882353,0.276960784,-0.498234279,1.064710168,0.576793246,-0.308912907,-0.097263935,2322043.766000001
2743,0.032243288,2018,2.35e-05,0.02389833,-0.139415766,0.666666667,0.218137255,-0.45435715,1.134703517,1.199230067,0.45399563,0.116179653,2392588.53083333
2767,-0.006429702,2018,1.36e-05,-0.214799523,0.093961376,-0.232843137,-0.178921569,-0.323233057,0.772633136,0.988317151,0.073619009,0.324652114,1275195.946666668
2769,0.020293765,2018,4.61e-05,-0.258964935,-0.23386333,0.465686275,0.715686275,-0.294538311,1.091907371,1.120574967,0.305097307,-0.59835456,2580510.1941666673
2772,0.026211564,2018,1.46e-05,-0.012318295,0.016383084,0.578431373,-0.120098039,-0.417940758,0.912610665,1.011161576,0.049757551,0.022815489,2003397.5775000004
2774,-0.005314451,2018,2.88e-05,-0.199044364,-0.130101608,-0.200980392,0.414215686,-0.182212599,0.837348351,1.05094118,-0.032880855,-0.230941034,799738.7333333326
2781,-0.047334886,2018,3.08e-05,-0.228920729,0.123502855,-0.848039216,0.455882353,-0.396555922,0.803871966,0.833756273,0.840361988,-0.333829528,1681414.7674999994
2785,0.00361468,2018,7.67e-05,0.498797561,0.015278622,0.046568627,0.921568627,-0.297530239,0.851501971,1.338501454,0.680296524,-0.052478203,965061.3533333325
2787,0.063260902,2018,1.02e-05,-0.090116029,-0.286744381,0.921568627,-0.656862745,-0.379225346,1.10631904,1.141698941,0.301942711,-0.38765291,952536.0449999989
2791,-0.01556186,2018,5.66e-05,4.87687935,0.288305512,-0.450980392,0.81127451,-0.505532723,0.94970818,0.940450603,-0.306767361,0.135465436,1052373.624999999
2799,0.0708642,2018,1.2e-05,0.389230195,-0.258568936,0.948529412,-0.325980392,-0.463173654,1.078046401,0.944653654,0.009279778,-0.255248035,1096314.3749999993
2801,0.003055504,2018,0.000120592,0.543154221,0.008660759,0.039215686,0.985294118,-0.378943019,0.915041228,1.096994408,0.258878849,0.144456652,759306.6666666666
2802,0.006301816,2018,1.24e-05,0.156673671,-0.182502269,0.12254902,-0.267156863,-0.273738768,0.960221952,0.553813648,-0.363199171,0.37315251,892462.8058333332
2803,0.025995275,2018,3.65e-05,1.096230254,0.008722591,0.575980392,0.556372549,-0.451552769,1.287651937,0.792828491,-0.064342771,0.356944123,1572731.4533333343
2811,-0.043139146,2018,7.24e-05,0.019440102,-0.03857476,-0.821078431,0.901960784,-0.107705699,1.009051797,1.395703667,0.290547422,-0.152852968,711375.0
2822,-0.015413174,2018,2.49e-05,0.349115298,0.085889424,-0.441176471,0.286764706,-0.34433513,1.022500754,0.91062491,0.504056959,-0.009082016,1911089.6500000015
2826,0.037493748,2018,1.2e-05,0.086409732,-0.377323845,0.735294118,-0.325980392,-0.321024627,1.129754229,1.35244283,0.25098537,-0.476273636,1930835.9741666652
2828,-0.01820013,2018,1.22e-05,-0.350719882,-0.238541153,-0.495098039,-0.301470588,-0.137812485,1.132482849,1.356042209,-0.195241696,-0.072660902,1443559.4741666664
2829,-0.050113022,2018,1.13e-05,0.65236896,-0.332250978,-0.865196078,-0.446078431,-0.347407371,0.86661503,1.236669976,-0.458335524,0.224049595,1411244.015
2842,-0.012512255,2018,2.38e-05,-0.46678193,0.406657585,-0.389705882,0.230392157,-0.420210365,1.187826509,0.246718488,-0.527689792,0.251553745,1462487.2708333328
2843,-0.013423919,2018,3.63e-05,-0.074869884,-0.083446327,-0.411764706,0.551470588,-0.455386517,0.986951592,0.871752982,0.088076579,-0.139148898,1262310.0
2868,0.031921887,2018,9.02e-05,-0.149407641,0.217383725,0.659313725,0.960784314,-0.389438311,1.055930974,1.393947591,0.989601255,-0.253225079,654747.7999999999
2869,0.024600361,2018,1.06e-05,0.680965837,0.515605101,0.549019608,-0.588235294,-0.503429155,1.047390268,0.61558928,-1.03661245,0.493913475,903077.2241666667
2883,0.00926318,2018,2.44e-05,0.157685937,-0.253851752,0.215686275,0.264705882,-0.352093867,1.325227157,1.482151828,1.001223266,0.072625607,669178.5125
2889,0.016058949,2018,8.26e-05,-0.059756179,-0.386335577,0.37745098,0.941176471,-0.157677656,1.168884554,0.798862504,-0.211624959,-0.167850083,1006191.8316666674
2892,-0.004902666,2018,1.27e-05,-0.251134792,0.610869718,-0.183823529,-0.24754902,-0.283959604,0.959927181,0.1996015,-0.519399155,-0.012123147,647443.7066666664
2899,0.059418136,2018,2.02e-05,-0.050358386,-0.341853811,0.909313725,0.066176471,-0.497194393,1.106308292,2.254595006,0.518188212,0.27312876,929685.4800000004
2912,0.082342742,2018,1.17e-05,0.717485413,-0.008806687,0.958333333,-0.375,0.142585712,0.993901164,-0.674160798,-1.742554233,0.69254891,2560955.522500001
300004,-0.015541471,2018,4.46e-05,0.157035442,0.181116633,-0.448529412,0.693627451,-0.658447824,1.332033313,1.959853087,0.287707305,-0.184891654,2343439.348000001
300008,0.026987062,2018,1.11e-05,-0.175591363,-0.20788243,0.595588235,-0.490196078,-0.629614173,1.126696695,0.675768428,-2.684534934,0.777675252,2833339.437500002
300011,-0.004096834,2018,8.96e-06,-0.072000076,-0.035073148,-0.156862745,-0.833333333,-0.42329684,1.238700832,1.083075178,0.115304764,-0.087098978,3425252.4450000017
300019,-0.0847025,2018,1.4e-05,0.749130054,-0.014972746,-0.970588235,-0.154411765,-0.40672647,1.183867304,1.257789628,0.46491566,-0.005738558,2024637.1158333325
300021,-0.016462096,2018,1.96e-05,-0.25248341,0.142067614,-0.453431373,0.049019608,-0.376254872,0.924594762,0.970724669,-0.263670931,-0.411331224,3545123.5108333323
300035,0.020189689,2018,9.65e-06,0.608722041,0.033782628,0.458333333,-0.727941176,-0.406253415,1.256529317,1.593438752,0.770850032,-0.378163921,2181524.236666665
300040,-0.034828876,2018,3.66e-05,0.02284402,0.021902879,-0.727941176,0.558823529,-0.495145575,1.210799525,1.866396474,0.502767,-0.334906621,1470750.3191666668
300041,-0.051325319,2018,2.18e-05,0.576526794,0.051997137,-0.87745098,0.12745098,-0.313146395,0.5453562,0.744765093,0.169382943,-0.191543398,2467413.8275
300043,-0.002900996,2018,9.65e-06,-0.171116548,0.196379227,-0.112745098,-0.727941176,-0.461829189,0.928156409,1.195445576,-0.824579896,-0.053291923,3925015.520000002
300044,-0.039366073,2018,8.59e-06,-0.083410167,0.008763218,-0.772058824,-0.870098039,-0.283850746,1.198852835,0.435972146,-1.189270641,0.192416321,3441995.42
300045,0.010932728,2018,2.04e-05,0.414128204,-0.047975134,0.257352941,0.071078431,-0.335623407,1.097604428,0.513449306,-1.690235722,0.888575781,3342248.9058333314
300048,-0.003457627,2018,5.16e-05,0.314835954,-0.082582681,-0.125,0.759803922,-0.379763182,1.157796861,1.730909391,0.416559195,-0.780118162,2841668.6249999986
300056,-0.039335137,2018,8.71e-06,-0.261897212,0.11396838,-0.769607843,-0.855392157,-0.28665995,0.694927592,0.826589426,-1.029846733,0.510866742,1369173.1450000007
300065,-0.001708019,2018,2.98e-05,-0.19386386,-0.157233342,-0.095588235,0.428921569,-0.446750976,1.222045861,0.067482674,-1.424631278,0.657007092,3786651.4066666686
300066,-0.054460379,2018,1.08e-05,-0.090140914,0.447351903,-0.889705882,-0.544117647,-0.278058051,0.889116306,0.596332647,-1.009158486,0.988246522,3655872.934999999
300069,0.02052919,2018,2.59e-05,0.07360684,0.302114712,0.468137255,0.333333333,-0.722331008,1.141898097,1.533111926,-0.048041068,0.225684229,1603097.8741666665
300080,-0.03311097,2018,1.72e-05,-0.261578378,0.208003214,-0.708333333,-0.029411765,-0.341637823,0.953037053,1.681099874,0.042411402,-0.808379403,2525067.914444446
