Stkcd,Trdmnt,beta_bri
2099,202111,108.14593754442234
2100,201512,101.15908819926445
2100,201601,99.80388400829094
2100,201602,88.75660235902699
2100,201603,76.54608139629445
2100,201604,53.99811792494209
2100,201605,21.31600863719764
2100,201606,17.70815440047742
2100,201607,35.91632144526724
2100,201608,49.46921360805848
2100,201609,27.34000922567442
2100,201610,1.285110717143759
2100,201611,-1.284692850036322
2100,201612,-0.6472056682331306
2100,201701,-4.015066004710945
2100,201702,12.813297949050565
2100,201703,11.539985589511955
2100,201704,7.12689561992063
2100,201705,0.4296539276272222
2100,201706,0.3187024624755894
2100,201707,0.6315605397815833
2100,201708,0.8004182381913592
2100,201709,1.0319351191778443
2100,201710,1.0722525799055758
2100,201711,0.151382544529631
2100,201712,-0.2184213727024726
2100,201801,-0.9662681529357942
2100,201802,-1.8122953417728305
2100,201803,-1.8698971317114
2100,201804,-0.9465062129407836
2100,201805,18.35985396136811
2100,201806,20.581687626676302
2100,201807,17.80110203223078
2100,201808,18.1418155900259
2100,201809,20.364923564343243
2100,201810,28.64575616324727
2100,201811,42.10422771587283
2100,201812,47.33470046103841
2100,201901,48.90597846821602
2100,201902,48.75881842776003
2100,201903,45.91077915398792
2100,201904,32.30393231470106
2100,201905,62.17026135979526
2100,201906,73.0023472697664
2100,201907,-10.912927746797893
2100,201908,-25.20806798543009
2100,201909,-0.2963545326240364
2100,201910,-40.26475295710373
2100,201911,-40.89023789886687
2100,201912,-46.76046340209359
2100,202001,-61.859370776814814
2100,202002,-59.80156848411736
2100,202003,-43.43465143928768
2100,202004,-110.24668611001664
2100,202005,-255.07590527965624
2100,202006,-274.46666191788404
2100,202007,-127.24146105584369
2100,202008,-121.3600886537464
2100,202009,-137.90435816079548
2100,202010,29.816504815526255
2100,202011,-131.97765655762328
2100,202012,-187.76038462899845
2100,202101,-116.76916953140947
2100,202102,-143.42677464951726
2100,202103,-168.4384855468188
2100,202104,-228.61755009094543
2100,202105,-49.94781373077342
2100,202106,-260.87668292064143
2100,202107,-200.70751172302835
2100,202108,-183.35087615994416
2100,202109,-130.1144985116564
2100,202110,-184.20645073598155
2100,202111,-210.59898696950904
2101,201512,-82.41420921697022
2101,201601,-70.97184317027683
2101,201602,-89.18683769664277
2101,201603,-81.89071274552265
2101,201604,-76.95526244198166
2101,201605,-105.13001352414938
2101,201606,-150.0780989665242
2101,201607,-134.12729539593926
2101,201608,-154.23934751708956
2101,201609,-117.64007912007024
2101,201610,-82.97728369167486
2101,201611,-23.161885748992944
2101,201612,31.108205301147706
2101,201701,12.638493072001497
2101,201702,-35.13816978692482
2101,201703,-34.73737703177355
2101,201704,-50.61086679454786
2101,201705,3.4436740914304256
2101,201706,3.192893601271859
2101,201707,3.635342741212477
2101,201708,2.9582863977220337
2101,201709,2.3079589044348325
2101,201710,2.593076681225448
2101,201711,2.022576200761037
2101,201712,2.222334495071573
2101,201801,2.081964161612081
2101,201802,2.337558675227404
2101,201803,2.9589048401183966
2101,201804,4.306602588182771
2101,201805,3.9054932338875545
2101,201806,-5.245683806883605
2101,201807,-4.330341660254504
2101,201808,9.64982283489708
2101,201809,14.620729660695332
2101,201810,13.68127856164476
2101,201811,9.19121590461235
2101,201812,5.807806646464414
2101,201901,15.570082701386768
2101,201902,14.636316365458256
2101,201903,8.589577214457112
2101,201904,21.945926261699384
2101,201905,41.45519802606064
2101,201906,48.82617364671889
2101,201907,28.40366348746327
2101,201908,16.882589237957646
2101,201909,6.448401232578135
2101,201910,-19.89741165206373
2101,201911,-15.65282093633606
2101,201912,-14.910023342518912
2101,202001,-32.827324284105245
2101,202002,-32.72209485866319
2101,202003,-34.55296045831633
2101,202004,-120.48175858566285
2101,202005,-161.92531375782454
2101,202006,-171.14138221710937
2101,202007,-207.5713510912869
2101,202008,-211.27869195159957
2101,202009,-230.3647576682945
2101,202010,-122.7572718701006
2101,202011,-126.94989660120692
2101,202012,-160.62596216498008
2101,202101,-63.94826298743391
2101,202102,-37.33056138450513
2101,202103,13.1447263691731
2101,202104,-2.3634479593655016
2101,202105,-15.897664869928596
2101,202106,-34.11670649342972
2101,202107,-33.2348028616057
2101,202108,-35.57998967481325
2101,202109,-52.56935335795582
2101,202110,-108.51920630600986
2101,202111,-2.63436257197651
2102,201512,43.93027889802832
2102,201601,-63.47228985097502
2102,201602,-71.17822949328803
2102,201603,-77.38461652300558
2102,201604,-136.18142598463336
2102,201605,-81.28666180906737
2102,201606,-134.3190179266391
2102,201607,-141.1263519607857
2102,201608,-107.45735713316232
2102,201609,-92.57647812739232
2102,201610,-86.79556540310018
2102,201611,-122.83625977940189
2102,201612,-100.6545157561522
2102,201701,-22.315261752801256
2102,201702,13.28299821662715
2102,201703,-6.940819954656021
2102,201704,-8.804524622283544
2102,201705,8.089059742602961
2102,201706,8.08569365899634
2102,201707,7.986012487219788
2102,201708,8.162919892322291
2102,201709,7.621369666890132
2102,201710,7.96022131347202
2102,201711,7.7655634773182785
2102,201712,9.515072816310342
2102,201801,10.567764785356497
2102,201802,8.301591342036428
2102,201803,12.082460257788483
2102,201804,11.594815048207645
2102,201805,69.6406847873274
2102,201806,72.48353203283727
2102,201807,87.56313871349158
2102,201808,86.4665948280232
2102,201809,61.22856724432312
2102,201810,58.75103429062361
2102,201811,47.515020929003214
2102,201812,43.745743492250185
2102,201901,23.132592550218988
2102,201902,45.24460648213014
2102,201903,-23.81317380591065
2102,201904,-73.09298270652971
2102,201905,
2102,201906,
2102,201907,
2102,201908,
2102,201909,
2102,201910,
2102,201911,
2102,201912,
2102,202001,
2102,202002,
2102,202003,
2102,202004,
2102,202005,
2102,202006,
2102,202007,
2102,202008,
2102,202009,
2102,202010,
2102,202011,
2102,202012,
2102,202101,
2102,202102,
2102,202103,
2102,202104,
2102,202105,
2102,202106,
2102,202107,
2102,202108,
2102,202109,
2102,202110,
2102,202111,
2103,201512,-58.6636850297472
2103,201601,6.425887784970399
2103,201602,46.20232207398405
2103,201603,-101.02463895946116
2103,201604,-85.70686965371648
2103,201605,-36.38027464735487
2103,201606,-46.00550246155947
2103,201607,-33.148237878370644
2103,201608,-3.624194189191911
2103,201609,1.5165371969214334
2103,201610,10.65004399116728
2103,201611,-19.1258521857246
2103,201612,-15.421227930486424
2103,201701,-16.02675385347355
2103,201702,-15.11994234345861
2103,201703,44.54787902825043
2103,201704,48.95923216223105
2103,201705,10.757723697204945
2103,201706,10.871655043202034
2103,201707,11.091730230426432
2103,201708,11.66491075391969
2103,201709,10.204776689310362
2103,201710,10.068342846119243
2103,201711,11.09820852853222
2103,201712,11.599254405055708
2103,201801,11.832577433760283
2103,201802,11.462817496777976
2103,201803,10.040421118391242
2103,201804,10.197336218915709
2103,201805,73.26709012640379
2103,201806,10.140466272649064
2103,201807,-11.427136090135036
2103,201808,15.49323910471793
2103,201809,31.894056625494045
2103,201810,19.314781848391533
2103,201811,-25.376759534509915
2103,201812,0.1350007865303268
2103,201901,-11.740128627009112
2103,201902,-6.4149450046802485
2103,201903,-19.801894647133334
2103,201904,6.889667381413943
2103,201905,-9.514445191131188
2103,201906,11.506836501239274
2103,201907,16.758442267055315
2103,201908,-4.464068291324168
2103,201909,21.85114510941173
2103,201910,2.181153347476311
2103,201911,20.581724978362978
2103,201912,-6.123116382788076
2103,202001,1.9290653566697455
2103,202002,-9.303997638006456
2103,202003,4.703541872627859
2103,202004,-15.584941774854071
2103,202005,-2.955379660388047
2103,202006,2.2438616442307198
2103,202007,13.752392965094089
2103,202008,-20.790467302139007
2103,202009,-55.97945234855115
2103,202010,38.32019231949769
2103,202011,79.19520525235151
2103,202012,188.5622191211499
2103,202101,288.89061227138285
2103,202102,272.5080047747588
2103,202103,254.9005540555204
2103,202104,-76.94453913188386
2103,202105,-19.79433087736024
2103,202106,-24.57226796380041
2103,202107,-39.75028736519028
2103,202108,-9.955179943427195
2103,202109,35.35622873490479
2103,202110,42.146744172160936
2103,202111,-16.93005924991587
2104,201512,79.90925101668593
2104,201601,77.55218002314962
2104,201602,106.54245792823706
2104,201603,108.67150745294464
2104,201604,103.5990320000207
2104,201605,36.34066994153949
2104,201606,40.57359470321983
2104,201607,35.871935092491725
2104,201608,22.19821565742317
2104,201609,42.38328387462435
2104,201610,46.33489764300901
2104,201611,39.32661512436715
2104,201612,30.531865717029973
2104,201701,33.48792155456337
2104,201702,18.37298338950225
2104,201703,5.792517976157953
2104,201704,-0.3120776765185127
2104,201705,12.633024931528064
2104,201706,13.58206261028821
2104,201707,13.558555249228942
2104,201708,14.353224653017849
2104,201709,14.672211186058622
2104,201710,14.021069513274767
2104,201711,14.023165958453603
2104,201712,12.998758714330492
2104,201801,11.445181338356484
2104,201802,11.513234646712634
2104,201803,11.962432655437214
2104,201804,13.032701049405391
2104,201805,-8.741327550714459
2104,201806,-8.702842567524044
2104,201807,-8.826259472469914
2104,201808,-13.25057012308926
2104,201809,-26.882202995039226
2104,201810,-17.477553407133584
2104,201811,-22.130197878762104
2104,201812,-21.24746666828925
2104,201901,-14.839761995643345
2104,201902,-16.202275631641456
2104,201903,-17.253304701335367
2104,201904,-38.84749488682808
2104,201905,-47.821107559726585
2104,201906,-68.83886336685039
2104,201907,-88.1589866120529
2104,201908,-93.22973608565933
2104,201909,-94.4192149067527
2104,201910,-37.97034189505878
2104,201911,-24.998717520492235
2104,201912,0.4708196355472154
2104,202001,11.073623936001638
2104,202002,20.79616173035184
2104,202003,35.0585644339024
2104,202004,86.74247059112614
2104,202005,83.05728551928459
2104,202006,106.521543537262
2104,202007,234.3136363462557
2104,202008,277.3626790341432
2104,202009,295.7278508727629
2104,202010,127.69269973155896
2104,202011,74.88058930899433
2104,202012,32.17290864450594
2104,202101,-25.521123090165105
2104,202102,-49.88185077163416
2104,202103,-33.62620160797378
2104,202104,-29.35083890261149
2104,202105,85.0400051177026
2104,202106,169.94639667516077
2104,202107,123.0107841507463
2104,202108,96.33449506839338
2104,202109,130.82055149471728
2104,202110,144.77507900082833
2104,202111,300.8409069193372
2105,201512,91.02593863297766
2105,201601,100.23218944051814
2105,201602,88.30822673962653
2105,201603,52.09080446392855
2105,201604,42.04927113304906
2105,201605,6.195645476262385
2105,201606,3.47176410695322
2105,201607,-17.56178209506116
2105,201608,2.1328771130763897
2105,201609,7.945385278120227
2105,201610,-6.262639303645528
2105,201611,-23.316768441398946
2105,201612,-69.04379821702324
2105,201701,-84.78888839268319
2105,201702,-59.40112637866529
2105,201703,-22.49055992467656
2105,201704,-22.36476333070342
2105,201705,2.317936212702952
2105,201706,2.497113403028072
2105,201707,2.169733502457456
2105,201708,1.6530588796952337
2105,201709,1.472269534754302
2105,201710,1.19976034425712
2105,201711,2.018856035950007
2105,201712,3.500549778576783
2105,201801,3.722847078396489
2105,201802,3.2584660286526663
2105,201803,2.087607615921275
2105,201804,0.8362547249337702
2105,201805,-10.985653926087764
2105,201806,-16.68737270325036
2105,201807,-17.358008317742446
2105,201808,-7.415291231552089
2105,201809,-8.70535417912103
2105,201810,-13.469281999215184
2105,201811,-13.745743747427852
2105,201812,-14.867221984658102
2105,201901,-24.686538313019952
2105,201902,-21.213593337569407
2105,201903,-39.670764898484826
2105,201904,-57.24497159576869
2105,201905,-68.28020487236222
2105,201906,-61.27416884806548
2105,201907,-77.77698167531848
2105,201908,-77.11307445295247
2105,201909,-79.02077035466709
2105,201910,-81.2416979712966
2105,201911,-87.13128156660106
2105,201912,-85.82513223835386
2105,202001,-100.41145724278682
2105,202002,-115.3604760266086
2105,202003,-103.15958713817471
2105,202004,-97.02901188860858
2105,202005,-81.29118985984023
2105,202006,-109.21694747212678
2105,202007,2.8338224460627544
2105,202008,47.04549160420174
2105,202009,14.789944483142447
2105,202010,67.74670651028907
2105,202011,116.36314813951628
2105,202012,176.71921785034965
2105,202101,291.24979199135305
2105,202102,299.619254286166
2105,202103,297.0650932405706
2105,202104,306.80217678631016
2105,202105,369.7323520079783
2105,202106,352.0652188829538
2105,202107,195.04471940148
2105,202108,141.71178380200274
2105,202109,198.24443628217185
2105,202110,223.18805005030967
2105,202111,176.9353117231867
2106,201512,-9.64820510968888
2106,201601,20.20866627353976
2106,201602,17.3504633334218
2106,201603,-44.039991332216914
2106,201604,-40.59811233523181
2106,201605,-9.842973608537278
2106,201606,-15.877188327032428
2106,201607,-12.215180547906868
2106,201608,-26.61147380791552
2106,201609,-27.47445429619808
2106,201610,-25.15612865586594
2106,201611,-13.72421378078712
2106,201612,-17.556821406412247
2106,201701,-30.976348976114693
2106,201702,-35.28868870324031
2106,201703,-0.8907268480418997
2106,201704,-32.24587016702495
2106,201705,0.49918998403386
2106,201706,-1.4263982520549463
2106,201707,-3.0388439183768794
2106,201708,-2.62809043984627
2106,201709,-3.0714825069546023
2106,201710,-2.598901113755081
2106,201711,-3.33036051224045
2106,201712,-3.40403933491608
2106,201801,-2.154324415827414
2106,201802,-0.8607134896798616
2106,201803,-3.05519523257836
2106,201804,-0.5679244640611838
2106,201805,-33.23981280542982
2106,201806,-25.31955954265157
2106,201807,-16.384372544656685
2106,201808,-1.8248486363318928
2106,201809,0.439262293643722
2106,201810,-5.460044922755472
2106,201811,4.598199939552629
2106,201812,-1.1348206704360564
2106,201901,-12.725378070678316
2106,201902,-11.932741029524074
2106,201903,-13.338622250368545
2106,201904,-2.4690852332228195
2106,201905,-8.431014167923475
2106,201906,-4.7566587518886365
2106,201907,-9.216718129687152
2106,201908,-32.81887038649447
2106,201909,-33.845160035084405
2106,201910,-30.050399705891053
2106,201911,-42.60198227973574
2106,201912,-41.60617421035383
2106,202001,-33.805300279604424
2106,202002,-15.655424242203914
2106,202003,-12.12046444010506
2106,202004,-65.2633158442265
2106,202005,-37.0071325824083
2106,202006,-40.08588121127576
2106,202007,-2.5797709360169847
2106,202008,6.31390491955483
2106,202009,49.7138287631949
2106,202010,30.69585434146325
2106,202011,7.786497669104278
2106,202012,84.38388467908283
2106,202101,53.10008866862893
2106,202102,41.11851423091207
2106,202103,14.95709915690992
2106,202104,-79.47108005666948
2106,202105,-31.502050252439105
2106,202106,-28.888952454499872
2106,202107,-25.38672279680543
2106,202108,30.688211488329895
2106,202109,39.89320793897559
2106,202110,7.029005990402766
2106,202111,77.3635487048536
2107,201512,-108.85603643915488
2107,201601,-77.7510558731148
2107,201602,-77.35256653643563
2107,201603,-52.62103647345776
2107,201604,-56.62378214613557
2107,201605,-36.68973515097522
2107,201606,3.013515119791577
2107,201607,32.906719271395616
2107,201608,22.254646934658005
2107,201609,33.929732086529974
2107,201610,33.3110970938315
2107,201611,40.71663994025691
2107,201612,48.29712827870196
2107,201701,71.87378908432049
2107,201702,65.58981292833673
2107,201703,54.60022603232876
2107,201704,30.846239083899228
2107,201705,4.509775122713478
2107,201706,3.533152468448833
2107,201707,3.2640910306866795
2107,201708,3.093727482085746
2107,201709,2.227576655646139
2107,201710,2.545299579402241
2107,201711,2.0695650243333343
2107,201712,2.4488623106397576
2107,201801,0.0524426100672403
2107,201802,-0.163654964958674
2107,201803,0.8702798659239814
2107,201804,1.3159120486416018
2107,201805,4.98351300892767
2107,201806,4.4108841506597685
2107,201807,2.3502293242304404
2107,201808,9.32953617185828
2107,201809,38.83809116187653
2107,201810,39.782396980477216
2107,201811,33.979014086498026
2107,201812,32.445547494377166
2107,201901,46.05515172041693
2107,201902,43.4203857867683
2107,201903,48.25051657139012
2107,201904,47.25512598807914
2107,201905,19.09239505205784
2107,201906,57.09950317036956
2107,201907,71.8568086421254
2107,201908,76.68044817868054
2107,201909,54.68080610829385
2107,201910,52.29680691414724
2107,201911,68.9330989979248
2107,201912,63.2590401903644
2107,202001,82.90427611966635
2107,202002,108.80516116224447
2107,202003,97.44466475445977
2107,202004,285.84207279674723
2107,202005,251.84563464133797
2107,202006,145.869362906197
2107,202007,86.01589340982002
2107,202008,88.23707231773676
2107,202009,98.99009511987585
2107,202010,96.08610875240856
2107,202011,108.47942599655572
2107,202012,164.68361933547988
2107,202101,-49.79789938923968
2107,202102,-160.39019345452388
2107,202103,-108.42047268533815
2107,202104,-150.91987691534644
2107,202105,-100.44432866454326
2107,202106,22.42920373200548
2107,202107,-19.799790780507465
2107,202108,-67.73520497482343
2107,202109,-46.65713898261504
2107,202110,-23.575299913705635
2107,202111,-29.90352775014389
2108,201512,-79.50669875287467
2108,201601,-71.15574862460959
2108,201602,-26.314786592494887
2108,201603,16.688340778418493
2108,201604,20.93640949862563
2108,201605,24.39892178057361
2108,201606,23.76072847074299
2108,201607,11.722227044933362
2108,201608,10.653833177519829
2108,201609,21.93961216007497
2108,201610,26.86808089838334
2108,201611,7.699123738188206
2108,201612,-13.34006784608026
2108,201701,-32.56862137668689
2108,201702,-55.70260905287653
2108,201703,-30.257677114674085
2108,201704,-1.688677424155288
2108,201705,4.623473211110523
2108,201706,5.978152252286288
2108,201707,3.078842004136119
2108,201708,1.616533570244461
2108,201709,2.118043478044148
2108,201710,2.35605327904544
2108,201711,2.0443858411475446
2108,201712,2.6978183768756496
2108,201801,4.107952071648069
2108,201802,5.06794476089648
2108,201803,4.98739731009017
2108,201804,4.703461023043772
2108,201805,-33.03904133853905
2108,201806,-47.28595109901681
2108,201807,-17.10384994989633
2108,201808,-15.079275513940644
2108,201809,-52.604088896564434
2108,201810,-58.34928062961936
2108,201811,-47.22898015793828
2108,201812,-50.88363511969865
2108,201901,-65.77018147888015
2108,201902,-61.51092414745659
2108,201903,-105.72060091499938
2108,201904,-88.95283147287336
2108,201905,-65.73828377321885
2108,201906,-58.2474068513105
2108,201907,-65.95598884527618
2108,201908,-55.948292094697294
2108,201909,-30.597897021230004
2108,201910,-31.146712820146604
2108,201911,-60.164206695900766
2108,201912,-32.015823898134755
2108,202001,-33.695360397680886
2108,202002,-40.42348665200296
2108,202003,-11.911259762130967
2108,202004,31.67251464201351
2108,202005,43.31055593044816
2108,202006,35.059267892468576
2108,202007,72.77823968448902
2108,202008,68.85319974023622
2108,202009,108.73666547274767
2108,202010,132.99693168627027
2108,202011,166.71230099124443
2108,202012,6.657329023429156
2108,202101,61.15232859676951
2108,202102,74.76019275063749
2108,202103,38.8418413066135
2108,202104,-17.286694777508956
2108,202105,-111.2993892655237
2108,202106,-112.34697560883215
2108,202107,-96.38062334022334
2108,202108,-131.09982218368668
2108,202109,-174.12488995178956
2108,202110,-224.808238011434
2108,202111,-267.5014239904982
2109,201512,43.96852723033706
2109,201601,68.47025360465592
2109,201602,101.40425728526468
2109,201603,111.13151081338592
2109,201604,
2109,201605,
2109,201606,
2109,201607,
2109,201608,
2109,201609,
2109,201610,
2109,201611,
2109,201612,
2109,201701,
2109,201702,
2109,201703,
2109,201704,
2109,201705,3.150483460770716
2109,201706,4.184393363100339
2109,201707,5.613392524821439
2109,201708,5.7295037536047015
2109,201709,5.611714230663792
2109,201710,5.676560757187074
2109,201711,5.593128721974337
2109,201712,5.369797154044144
2109,201801,3.9568979997700247
2109,201802,4.542724614241851
2109,201803,5.411202950171004
2109,201804,5.00598884460811
2109,201805,2.935603750745201
2109,201806,-6.35801032893302
2109,201807,-15.501834287141731
2109,201808,-16.280943832818934
2109,201809,-6.181477560238136
2109,201810,-8.156582492479743
2109,201811,4.33244507705983
2109,201812,4.42897153243252
2109,201901,15.385020849820066
2109,201902,16.678142401126042
2109,201903,89.2904084723713
2109,201904,117.59598103837874
2109,201905,119.5434406552644
2109,201906,133.5742389320868
2109,201907,130.9108972842228
2109,201908,119.99265114613208
2109,201909,122.063024066398
2109,201910,118.2177167753198
2109,201911,123.03725582619607
2109,201912,112.44616990573796
2109,202001,112.2804855183754
2109,202002,112.08867974903528
2109,202003,34.236301979779775
2109,202004,24.42434307034101
2109,202005,24.95636892631117
2109,202006,0.8317311531873202
2109,202007,-13.715827650776845
2109,202008,-48.220726124464605
2109,202009,-68.04536663960353
2109,202010,-90.2174025234948
2109,202011,-207.15214092194216
2109,202012,-250.601444594152
2109,202101,-357.8853898936627
2109,202102,-401.0219327016884
2109,202103,-537.0038845672917
2109,202104,-492.00298335481006
2109,202105,-533.3631376798062
2109,202106,-490.7100867814932
2109,202107,-399.9204643861019
2109,202108,-303.0970073160372
2109,202109,-259.5485036877928
2109,202110,-212.90516819690856
2109,202111,-141.1448141972637
2110,201512,-53.54750474620411
2110,201601,-62.59774767490666
2110,201602,-59.499223071436056
2110,201603,-95.68476217307426
2110,201604,-71.5751152238685
2110,201605,-71.5751152238685
2110,201606,-102.4256709483779
2110,201607,-94.04412190960356
2110,201608,-13.422988897640757
2110,201609,-33.43866121292564
2110,201610,-69.11623102813056
2110,201611,-61.780820956336925
2110,201612,-85.52817813125722
2110,201701,-57.178758390489065
2110,201702,8.447048906917928
2110,201703,44.53918873662161
2110,201704,48.60148566440759
2110,201705,6.199051221215543
2110,201706,4.280224404488342
2110,201707,6.222429697340971
2110,201708,5.369494921959292
2110,201709,4.563730159788788
2110,201710,4.111090774222612
2110,201711,6.54368478549939
2110,201712,7.554827699782475
2110,201801,5.732127388949232
2110,201802,4.428368658435525
2110,201803,3.740365960729056
2110,201804,1.9870976940182088
2110,201805,22.36259834011597
2110,201806,49.07347891950771
2110,201807,43.65638841776935
2110,201808,29.00662973356437
2110,201809,22.955937066868813
2110,201810,11.246181429349576
2110,201811,0.1128986061746317
2110,201812,3.306806952010497
2110,201901,21.37380251853051
2110,201902,30.65203727341541
2110,201903,14.321412107820093
2110,201904,39.61610050251508
2110,201905,31.5180721924462
2110,201906,15.420528707727044
2110,201907,-3.3139237006193376
2110,201908,2.417063817380731
2110,201909,1.9308046070357048
2110,201910,18.91426294268794
2110,201911,11.208163676002613
2110,201912,27.227425274600407
2110,202001,31.22756906213193
2110,202002,31.09843461145584
2110,202003,39.0846037423324
2110,202004,45.91794554892023
2110,202005,58.77014171998204
2110,202006,90.45063244535204
2110,202007,114.86099625715484
2110,202008,113.49153456173332
2110,202009,100.41478978797736
2110,202010,117.80675659918164
2110,202011,137.4094944631227
2110,202012,55.30091382127205
2110,202101,38.101304382244734
2110,202102,25.28989964065289
2110,202103,-9.228382568104903
2110,202104,26.48178810766225
2110,202105,-71.1674220118064
2110,202106,-51.92136295060928
2110,202107,14.716196203313643
2110,202108,69.90566563525454
2110,202109,145.13418918042385
2110,202110,155.46738586715804
2110,202111,165.22199020772393
2111,201512,85.63411236194364
2111,201601,76.96340405276187
2111,201602,83.79001926714194
2111,201603,83.76771382691418
2111,201604,72.00384441467016
2111,201605,176.83828033131618
2111,201606,134.59796228938177
2111,201607,127.2631919555563
2111,201608,122.84969049724596
2111,201609,83.49581696978214
2111,201610,89.73906605485001
2111,201611,60.170040782824735
2111,201612,70.41110733334804
2111,201701,86.28544572425903
2111,201702,45.58083451598991
2111,201703,21.121847156894248
2111,201704,5.65296640198823
2111,201705,1.1702414994733292
2111,201706,0.81185721428775
2111,201707,0.5092806942505312
2111,201708,0.81251213910571
2111,201709,0.5858391073957634
2111,201710,0.1847483584264537
2111,201711,0.8011988887722126
2111,201712,0.037343658282845
2111,201801,0.7085560947147371
2111,201802,0.2592630495406798
2111,201803,0.6156061924055791
2111,201804,2.1479294315514004
2111,201805,-14.133397516240692
2111,201806,-13.440818675407414
2111,201807,-3.380777896015772
2111,201808,-9.2311991629239
2111,201809,0.2114604885158684
2111,201810,-2.765475241147328
2111,201811,-6.813087744072448
2111,201812,-5.890293173351509
2111,201901,-8.845672219644342
2111,201902,-4.2482568494277935
2111,201903,-9.638218475396588
2111,201904,2.9429458404045192
2111,201905,0.5288002346520777
2111,201906,-16.215832827571838
2111,201907,-26.98421560870638
2111,201908,-4.867453495207343
2111,201909,-2.8078558516154715
2111,201910,1.8676941935375453
2111,201911,7.926064604715492
2111,201912,12.3083835414174
2111,202001,26.31633130137149
2111,202002,17.86062808684231
2111,202003,41.52504488200891
2111,202004,16.905218144699333
2111,202005,62.02884564470301
2111,202006,79.46566650475617
2111,202007,84.61746028539392
2111,202008,48.01874376129473
2111,202009,21.37493718895726
2111,202010,-15.758028466953249
2111,202011,-36.378590702523695
2111,202012,-74.95572987171502
2111,202101,-82.01493115676115
2111,202102,-80.60075390648173
2111,202103,-0.9847130833326788
2111,202104,84.7310390062695
2111,202105,7.470367613234544
2111,202106,-14.593928286188316
2111,202107,-0.372984105365731
2111,202108,24.9078891420927
2111,202109,42.814662483676045
2111,202110,57.95856199875468
2111,202111,66.47164880775921
2112,201512,-36.47447626109408
2112,201601,-61.104108468157904
2112,201602,-68.73164128965658
2112,201603,-137.48305807027634
2112,201604,-31.57970777568366
2112,201605,
2112,201606,
2112,201607,
2112,201608,220.49538947625035
2112,201609,55.70319177977285
2112,201610,10.415718141021046
2112,201611,80.53347868568574
2112,201612,91.8025922280464
2112,201701,43.56357400000826
2112,201702,25.037026971682742
2112,201703,-10.41940284628948
2112,201704,-16.19962113908393
2112,201705,17.029228664801096
2112,201706,16.49586805294362
2112,201707,15.84973323182932
2112,201708,15.407895825130128
2112,201709,16.306210388133913
2112,201710,15.648045313257988
2112,201711,15.954838167210324
2112,201712,14.118843997515247
2112,201801,12.656378269649284
2112,201802,13.814364457096126
2112,201803,16.15479997976407
2112,201804,16.964154315756133
2112,201805,36.88859947259338
2112,201806,37.706419684656765
2112,201807,27.732220509919813
2112,201808,29.16840884682594
2112,201809,-21.067640461059423
2112,201810,-15.957108247197285
2112,201811,-19.786016856296957
2112,201812,-16.332537564249463
2112,201901,-21.36066381536199
2112,201902,-40.36311793052387
2112,201903,-83.61198597011347
2112,201904,-52.43285677896934
2112,201905,-64.49706131237312
2112,201906,-46.73245095253182
2112,201907,-43.5885479807724
2112,201908,-38.217653480212434
2112,201909,13.025245404833584
2112,201910,-14.297021278616558
2112,201911,-47.078154729025954
2112,201912,-49.20033053714052
2112,202001,-49.21190937515805
2112,202002,-46.958005102377065
2112,202003,-47.59326668954027
2112,202004,-24.1961951258122
2112,202005,52.22773813827304
2112,202006,33.222640758144166
2112,202007,44.346218718986165
2112,202008,54.29623256858952
2112,202009,41.1861283196418
2112,202010,89.12196881712572
2112,202011,69.73120148640328
2112,202012,59.10287226792002
2112,202101,49.55230484678623
2112,202102,23.69984210239897
2112,202103,150.17820042191602
2112,202104,66.46474970985088
2112,202105,42.8484989271968
2112,202106,50.46367070532011
2112,202107,41.12084494094569
2112,202108,-27.87955546200993
2112,202109,-123.9780043836342
2112,202110,-73.13682400949563
2112,202111,-17.85391666024651
2114,201512,153.5960218077916
2114,201601,48.94503598387509
2114,201602,-5.796867260999932
2114,201603,24.894802574907345
2114,201604,17.936555253626555
2114,201605,9.430412830764787
2114,201606,-13.31077553754673
2114,201607,-25.5264549882471
2114,201608,-29.06399194747027
2114,201609,-15.85244383603353
2114,201610,-20.00211927707133
2114,201611,-72.95294657246528
2114,201612,-68.22020160577009
2114,201701,-10.518696810032097
2114,201702,59.90277979837656
2114,201703,39.81056183393272
2114,201704,21.080955128964
2114,201705,5.094690415411738
2114,201706,3.901417320950076
2114,201707,4.186089330888172
2114,201708,3.750154079313206
2114,201709,3.553163515597902
2114,201710,4.221765414722152
2114,201711,3.941889637677319
2114,201712,2.858087178582929
2114,201801,2.0551298025144487
2114,201802,1.8388348480971644
2114,201803,2.3942309106840307
2114,201804,1.973170320587938
2114,201805,19.953034680897797
2114,201806,22.397824076397185
2114,201807,4.840471669100879
2114,201808,7.028069827536115
2114,201809,24.267205578992133
2114,201810,30.89455367124245
2114,201811,26.68505654514435
2114,201812,24.652610229659917
2114,201901,17.981192883245228
2114,201902,13.906678718265296
2114,201903,-7.141085716158869
2114,201904,-45.23541098349216
2114,201905,-30.86976569204592
2114,201906,-24.82748359136864
2114,201907,-20.256082216922614
2114,201908,-25.85879312109825
2114,201909,-42.11332621568169
2114,201910,-67.06651709646476
2114,201911,-78.43636058648514
2114,201912,-73.67282310208965
2114,202001,-72.51682590632261
2114,202002,-78.49724523739658
